,dbscan,kmeans_4,kmeans_8,x_pca,y_pca,x_kernel_pca,y_kernel_pca,x_tsne,y_tsne
29,-1,3,3,-0.16132856445752045,0.28790968152060353,-0.1384643574578276,0.23693231422501057,-5.686766147613525,8.071104049682617
30,-1,1,7,-0.1091876633892363,-0.10175872226538675,-0.03889087750335669,0.012217024861114097,22.56061553955078,-15.796119689941406
31,-1,2,1,-0.23352698804927216,0.040346519038974085,-0.12422830403695792,-0.04343680068958402,-21.490808486938477,-23.697790145874023
32,0,0,2,0.8769175177708146,-0.23335756130096286,0.8398507101868886,-0.048816028613936455,24.5579833984375,40.487037658691406
33,-1,1,5,-0.30055022071191817,-0.32614736983484394,-0.11685679520103676,-0.12666405826386276,10.629646301269531,-28.354755401611328
34,-1,0,2,0.43007411098684767,-0.44616823557907453,0.17147810734081426,-0.0481216604775512,21.202165603637695,26.12520408630371
35,1,1,4,-0.3072537048354363,-0.38517896545514685,-0.2229591665735146,-0.46312362197376095,-7.482141971588135,-20.993438720703125
36,-1,1,5,-0.24962848135130017,-0.49433727551883017,-0.08958946737822758,-0.0981644325085422,14.30900764465332,-30.989917755126953
37,-1,1,5,-0.18518957587875354,-0.4288770514755767,-0.15321890874502023,-0.27438398818696463,0.9639643430709839,-29.974884033203125
38,-1,1,4,-0.14119754854021016,-0.43409009456432374,-0.1496191689976296,-0.29077823472058645,-1.7843456268310547,-18.678417205810547
39,-1,3,7,-0.10911159248497007,0.15034434491630277,-0.05760428132632312,0.07440573283623254,13.579294204711914,-3.955348014831543
40,-1,1,0,-0.09445152753254753,-0.2273315916824926,-0.039275518718865525,0.004023344238656758,20.77138328552246,-10.760249137878418
41,0,0,2,0.8106729630253213,-0.2110007406963259,0.7152177692380516,-0.03485060802202624,19.974164962768555,40.785064697265625
42,-1,1,7,0.01753796086925833,-0.15778155069721578,-0.02881468062985027,0.015564281027241328,20.95416831970215,-29.043676376342773
43,-1,1,4,-0.19959658745874131,-0.22788711307046156,-0.13862836112359495,-0.1653847826898458,2.017402172088623,-7.165029048919678
44,-1,1,5,-0.23772754827173515,-0.4453510619158459,-0.07298109185237649,-0.0746245684560115,7.895688056945801,-35.55098342895508
45,-1,3,0,-0.16936314695670035,0.10627368084916107,-0.0775351511754015,0.08169340585551792,19.15836524963379,-4.060543060302734
46,-1,0,2,0.4400094358949215,-0.02912691988583423,0.21841435193496356,0.014132166755019705,15.945229530334473,28.2390079498291
47,-1,1,5,-0.21387459163372685,-0.4519802132526726,-0.05962823195815302,-0.042256602597710365,8.572515487670898,-40.57659149169922
48,-1,1,1,-0.30253604975531184,-0.19186948128175144,-0.1637806082462991,-0.23456686052167883,-6.388493061065674,-34.27108383178711
49,0,0,2,0.9334682530560698,-0.2086038295497542,0.7988386880110672,-0.04322103560684166,29.794309616088867,45.358680725097656
50,-1,3,3,-0.12494030531096129,0.40693751491430774,-0.14352836416209214,0.38443891480599207,0.6189418435096741,12.175856590270996
51,0,0,2,0.7580960927656045,-0.3463870537270881,0.5636471026369617,-0.03183127139973234,30.951501846313477,41.825714111328125
52,-1,1,5,-0.13475571787366453,-0.09056390594678637,-0.041752316548839534,0.012730980526121248,5.699059009552002,-4.215983867645264
53,1,1,4,-0.33609425056825004,-0.30312275599137034,-0.2834043566262021,-0.5751962760340055,-8.46025562286377,-21.88664436340332
54,1,1,4,-0.3501625090743385,-0.3071478851070495,-0.2620002745288384,-0.4845143063691351,2.3651840686798096,-18.711645126342773
55,1,1,4,-0.2965085093762317,-0.10539758215031024,-0.23113570037835193,-0.3639697982075617,-13.311887741088867,-13.889421463012695
56,-1,3,3,-0.24052116740240673,0.2375718507233912,-0.21260112875104903,0.20538984865534435,-5.210877895355225,2.9725914001464844
57,-1,1,5,-0.31451506823256503,-0.4577644221666861,-0.12476053842677803,-0.18787792130299366,3.8935587406158447,-34.30400466918945
58,-1,1,7,-0.13609302553349029,-0.08227472477969039,-0.05092879928208272,0.014623343563061168,17.686004638671875,-20.88370704650879
59,1,1,4,-0.2996462366301724,-0.18796839067070875,-0.24345573206999743,-0.44788938710653986,-11.792770385742188,-16.42572593688965
60,-1,1,4,-0.3022722557957811,-0.15043633978670262,-0.24218015205954477,-0.3893954302367583,-11.379343032836914,-13.47696590423584
61,-1,1,5,-0.3372271799506187,-0.5010435255566317,-0.15588509280244972,-0.28878825198838903,-1.171047329902649,-32.2934684753418
62,-1,3,7,-0.03572398168003292,0.36724942321853477,-0.066308589333022,0.1399834191066142,7.187219142913818,4.616457939147949
63,1,1,4,-0.32918872583371733,-0.3172713346682196,-0.2805692189673387,-0.5749996188787839,-8.422152519226074,-22.153762817382812
64,-1,1,5,-0.33851466728359486,-0.4915093996150037,-0.15929717875225602,-0.28931582614487955,-1.0357944965362549,-31.930875778198242
65,-1,1,0,-0.21585538866857504,-0.32103799331004057,-0.0649376531264104,-0.02957300139067577,15.166060447692871,-28.450069427490234
66,-1,3,3,-0.1416429854089143,0.28336771566294827,-0.10932683246738216,0.22710934615871736,3.5782716274261475,5.5474066734313965
67,-1,1,4,-0.3049099077045341,-0.14099455132016633,-0.2023464616978496,-0.2927093788932025,-2.581458806991577,-15.996831893920898
68,1,1,4,-0.32037758751667755,-0.1912795140226774,-0.26057908885048026,-0.47572137116218843,-13.531930923461914,-18.052221298217773
69,-1,1,4,-0.31472273288787533,-0.13237396120559683,-0.2479293090166146,-0.35751033217294187,-11.020331382751465,-13.28786563873291
70,-1,1,7,-0.11137102721990776,0.053369293048913455,-0.04151050446735289,0.0228723327074278,17.782922744750977,-21.491687774658203
71,-1,1,7,-0.153210382866233,-0.21242796680544096,-0.04462435628023781,0.0030491219892589934,23.246065139770508,-20.68011474609375
72,0,0,2,0.8011294401047919,-0.22778082413169437,0.7946881425689184,-0.04535270777686406,26.589601516723633,37.62807846069336
73,-1,1,4,-0.1287214296990092,-0.42802515144280634,-0.19045846052296664,-0.39626524535502666,-4.743565559387207,-25.90178871154785
74,1,1,4,-0.32738966351626086,-0.4224051169641181,-0.1974477890584092,-0.39604466710389985,-3.7766196727752686,-18.69695281982422
75,-1,1,0,-0.19776369074694033,-0.2673865489229901,-0.06916935613741622,-0.02911296811623668,17.97658348083496,-10.60362434387207
76,-1,1,5,-0.33673842783411345,-0.3380336226135176,-0.17344098543393224,-0.26287760221596684,6.780745029449463,-28.528078079223633
77,-1,3,3,-0.003515550630019962,0.4497668726488205,-0.1357670883104017,0.42524653395005424,0.45732617378234863,13.2767333984375
78,0,0,2,0.9084222485740515,-0.20476818811292652,0.8604783778027583,-0.04805506549796824,25.47222900390625,42.19779968261719
79,1,1,4,-0.35814514142563336,-0.3496238904066924,-0.26414269671338964,-0.5273119047236151,-7.12598991394043,-24.993947982788086
80,1,1,4,-0.3204467853592385,-0.4460633697876807,-0.2196558153486102,-0.47363846053154623,-8.955484390258789,-23.44308090209961
81,-1,1,7,-0.17975111947607778,-0.16570721947047246,-0.07112869990565372,-0.01203769118516916,11.784387588500977,9.26156234741211
82,1,1,4,-0.32447498108501144,-0.41291520084683586,-0.22283060651226533,-0.4652348524485867,-4.990236759185791,-18.832571029663086
83,-1,1,7,-0.0869553887843768,0.0365954811839589,-0.038956635642823804,0.022645534318590288,24.660701751708984,-18.604509353637695
84,-1,1,5,-0.3512179755919318,-0.5097616616325817,-0.18355945220101058,-0.35029757855477905,2.1349141597747803,-31.217609405517578
85,1,1,4,-0.355672862703235,-0.46163687169224105,-0.23543650968203694,-0.4936199579322884,-5.748216152191162,-26.40781021118164
86,-1,1,4,-0.33215554740261827,-0.4853021677398191,-0.17808318816395471,-0.3512940457236455,-4.06278133392334,-30.63985252380371
87,-1,3,3,-0.10411838325068383,0.3571527252090463,-0.10711080040612186,0.26742114619519747,-0.05426861345767975,16.051673889160156
88,1,1,4,-0.3189244476074258,-0.26501270101460705,-0.21128158994454732,-0.3924510322900975,-3.6718437671661377,-17.165998458862305
89,-1,1,4,-0.32370112634728876,-0.38243936433930814,-0.21612470244917645,-0.4388065036315766,-6.715420722961426,-21.763303756713867
90,-1,1,0,-0.2817613136613276,-0.330851137108022,-0.09513423865272647,-0.08765733845651653,17.770950317382812,-12.575155258178711
91,-1,1,4,-0.31492347897642575,-0.49426782453491985,-0.17425899968490374,-0.3581265471970414,-5.531006336212158,-28.601030349731445
92,-1,1,0,-0.17918493235856187,-0.19795365524720734,-0.05885325376116162,-0.019624125389451158,19.825145721435547,-11.467744827270508
93,3,3,3,-0.00960508142968101,0.3822654678660343,-0.160475609713888,0.46843445968776176,-2.6021649837493896,12.780790328979492
94,-1,3,3,-0.11623135117123905,0.4819336785816919,-0.10647119849386762,0.2541973302041283,-12.239242553710938,11.225659370422363
95,-1,1,0,-0.28095484747199434,0.002128403809392269,-0.1940806015958733,-0.06360165345903887,1.5203702449798584,-3.392944812774658
96,-1,1,4,-0.3388154248624579,-0.2107991707460618,-0.23417583276024623,-0.36773977040096983,-3.6750450134277344,-9.559097290039062
97,-1,1,2,0.279326813379649,-0.26610122188992125,0.056980866809842844,-0.04354365200543291,18.457233428955078,24.897050857543945
98,-1,1,0,-0.2334048405363959,0.04566165990310538,-0.10738387600684571,0.05885208714715254,13.792967796325684,-5.043215274810791
99,-1,3,0,-0.15452541022229804,0.20566053703516804,-0.09999119909078694,0.13963028738170571,16.859092712402344,-4.585639953613281
100,-1,1,5,-0.27367852261133785,-0.5118705449625746,-0.16015071957482152,-0.30902700969886104,0.16206833720207214,-33.4371452331543
101,1,1,4,-0.3306850922774586,-0.2708501868339897,-0.25412487398417,-0.4645179201883282,-1.5676007270812988,-16.206298828125
102,1,1,4,-0.28872077506412364,-0.12810912976544372,-0.24180822968655816,-0.3961997470362836,-8.387739181518555,-10.3280029296875
103,-1,1,4,-0.292116714878386,-0.024765314847249285,-0.19603114816091385,-0.11604949837668693,1.5211890935897827,-2.3798420429229736
104,1,1,4,-0.31361261216054737,-0.22806506973509422,-0.21093215064111911,-0.36918814800467475,-3.0609512329101562,-16.912612915039062
105,-1,1,4,-0.24764418782277295,0.08051105490229346,-0.20840153817248105,-0.19143837829958898,-8.511483192443848,-7.40372371673584
106,-1,3,0,-0.22051527810154808,0.11490268610797781,-0.11856830495872218,0.06397928082309223,5.21881103515625,0.6852449774742126
107,-1,1,0,-0.2608418037677593,-0.17123006838972513,-0.10217623303101783,-0.04202721246070156,15.718738555908203,-8.321046829223633
108,0,0,2,0.6162143345486019,0.060638560537197454,0.3672469836399896,0.04267384200574239,13.351465225219727,32.363677978515625
109,-1,3,3,0.10183995114926497,0.2140476675073307,-0.08704150919081795,0.17599095425749517,16.43425941467285,-1.5610979795455933
110,0,0,2,0.8091972709787641,-0.28522438323397836,0.7899984191785396,-0.047701630586990354,24.765756607055664,35.97628402709961
111,-1,3,0,-0.10447960569967533,0.18092338186346604,-0.06294995747290918,0.06375837953856606,17.43461799621582,-5.44053316116333
112,-1,1,0,-0.2438608431393701,-0.37587207248149634,-0.07548039885919995,-0.06548430406852841,16.294225692749023,-14.658449172973633
113,-1,1,0,-0.24323626010277744,-0.05531592565560811,-0.10198093175335088,-0.004851313307631555,7.469141483306885,-1.1727561950683594
114,-1,1,5,-0.22693910848174795,-0.4771825308713595,-0.06893250032235892,-0.05794889687881081,6.302364826202393,-39.118289947509766
115,-1,1,0,-0.2897173816658751,-0.042534961205486554,-0.17818319873276944,-0.12208318058889531,8.565403938293457,-8.066096305847168
116,1,1,4,-0.3242776606417234,-0.36273772115015696,-0.24688023353185445,-0.5222639091895547,-8.357048034667969,-20.232646942138672
117,-1,1,0,-0.20248929222592602,-0.022521091131450212,-0.08556544268983776,0.013345129117853492,16.988107681274414,-7.120846748352051
118,1,1,4,-0.33812717767870526,-0.4911529584165308,-0.21204199055687642,-0.4413314669832414,-6.016329288482666,-25.979915618896484
119,0,0,2,0.8601758315190963,-0.2283461890534544,0.8381650746121613,-0.04737996590886737,24.25895118713379,38.31733322143555
120,-1,1,5,-0.20485984326424986,-0.38115254825959444,-0.06315349606844896,-0.04249427874380305,5.874232292175293,-39.805931091308594
121,-1,1,0,-0.29373316415548445,-0.4727494854026595,-0.1452147756174214,-0.23892488018042357,4.835804462432861,-22.770771026611328
122,0,0,2,0.8761277738762485,-0.2608144434242603,0.8383567896781653,-0.04868763567579341,26.03531837463379,40.152591705322266
123,-1,3,4,0.07114291646246715,0.09107099121406446,-0.12164220901053104,0.04110070610084245,-7.710119247436523,-1.852036476135254
124,1,1,4,-0.31621881366520127,0.016194738272637964,-0.27193966825529775,-0.22791383808601504,-5.358531475067139,-6.6607279777526855
125,-1,2,1,-0.2980731918009588,-0.06113924064909979,-0.1909147492075137,-0.18770854285239777,-27.074581146240234,-11.470062255859375
126,-1,3,3,-0.20497721088263374,0.3138118687296985,-0.16643286192249607,0.28319875256454197,-2.2094602584838867,7.2902679443359375
127,-1,1,4,-0.33452432477161115,-0.386494127947498,-0.2170926937535233,-0.40309890055488323,2.460785388946533,-21.71110725402832
128,-1,3,3,-0.20889218010598806,0.23336475122247177,-0.1526844620342642,0.20415909853070788,1.5999038219451904,1.7828465700149536
129,1,1,4,-0.26448348013303274,-0.1774532569021677,-0.20931810143541468,-0.37102141652051124,-8.861807823181152,-11.690635681152344
130,-1,1,0,-0.3014596515591426,-0.42716966800737255,-0.11069957751947603,-0.14761903370898496,12.940958023071289,-11.964495658874512
131,1,1,4,-0.3209902125581083,-0.2510455059080729,-0.2339589812022961,-0.4235778382332693,-5.2453765869140625,-14.388337135314941
132,3,3,3,-0.12617177058462303,0.4951244267795627,-0.1844627637241872,0.5561262062077212,-7.495133876800537,11.183656692504883
133,1,1,4,-0.3088834409395685,-0.379015438355031,-0.23219956881779755,-0.4964516748616483,-9.15255069732666,-20.464508056640625
134,0,0,2,0.6980328944268497,-0.2286259117302019,0.6268938950906242,-0.03191230229709605,22.18535804748535,32.90408706665039
135,0,0,2,0.9591839117494643,-0.2142867532809657,0.8119583787382438,-0.04542233245738054,27.821887969970703,47.14338302612305
136,3,3,3,-0.1679698079727128,0.41066217844335323,-0.19832817117200177,0.4624061317045412,-7.249728679656982,8.821443557739258
137,0,0,2,0.8412759293744965,-0.31881471963376007,0.763249936817353,-0.044717509192728565,28.679771423339844,40.41805648803711
138,-1,1,4,-0.24141793352266414,-0.1301097141983588,-0.1948543545516008,-0.2873284449589702,-7.670647621154785,-12.243128776550293
139,-1,3,3,-0.0679998696064859,0.37906673774867783,-0.14483089329891236,0.4011206851170084,-2.7668652534484863,12.09123706817627
140,-1,1,5,-0.28562470801308143,-0.3267581511112648,-0.10260314618107534,-0.09340187315208429,14.066659927368164,-29.0084228515625
141,0,0,2,0.6513166058431721,-0.26091002903147753,0.5016598844002913,-0.03780916300950878,23.504560470581055,31.73441505432129
142,-1,1,0,-0.27376278012386024,-0.2191157381089817,-0.12880897373791894,-0.1637641717622716,11.500195503234863,-13.381157875061035
143,-1,1,5,-0.23017465416514712,-0.3702476248002054,-0.07807449271837649,-0.08464717361209009,9.420012474060059,-28.675447463989258
144,1,1,4,-0.3173693063764352,-0.43605334584263755,-0.229290610044586,-0.48259967268363163,-6.989164352416992,-27.326942443847656
145,-1,1,4,-0.20051605368797165,-0.05258295975216702,-0.17485176717137718,-0.13361293101986968,0.8851214647293091,-6.008786678314209
146,-1,0,2,0.3779829419717363,-0.27013584576907884,0.18298941142759775,-0.06738368672566378,19.912466049194336,25.444843292236328
147,-1,1,0,0.07001520508892406,-0.16379436847331005,-0.06208956168269394,-0.012204663935342351,13.771997451782227,-7.148815631866455
148,-1,1,5,-0.17049287515920622,-0.15111774471518172,-0.0613008179064171,-0.0011797325501056355,12.92378044128418,-23.505390167236328
149,-1,0,2,0.5803066061262055,-0.04499513707801566,0.2940500453925204,0.01971758823852785,13.65992259979248,31.401826858520508
150,-1,1,0,-0.24120198910174118,-0.2838751710726622,-0.07500921861792965,-0.04443475684188648,14.748089790344238,-10.066649436950684
151,0,0,2,0.57561434800833,-0.23777782128448421,0.39373088184953836,-0.025613863802299408,20.123580932617188,30.949005126953125
152,-1,1,4,0.0451504768507997,-0.36509693658708,-0.07745901801932199,-0.15093619763539234,24.66796875,25.500049591064453
153,-1,2,1,-0.2747633480099131,-0.013289855202135471,-0.1489460345413849,-0.05675095680853794,-30.13187599182129,-9.712121963500977
154,-1,3,0,0.04516117844542493,0.08648535690030633,-0.06415203772915462,0.06730011208776085,17.63416862487793,-3.2195327281951904
155,1,1,4,-0.33497228831628173,-0.20938444522961797,-0.2678894649096683,-0.485849686610677,-15.86083984375,-17.11085319519043
156,-1,1,0,-0.17643046505380364,-0.4134690190643896,-0.15212858884157274,-0.26679197424479445,-1.0195062160491943,-18.64307975769043
157,0,0,2,0.8012769811145894,-0.31416339103985036,0.7641278634643127,-0.047414444396471696,25.309471130371094,35.114959716796875
158,-1,1,5,-0.09403887836188471,-0.1715340667025731,-0.059833496463920756,-0.008417480726659552,10.949967384338379,-27.932209014892578
159,-1,1,5,-0.1454655106222145,-0.36729999663508434,-0.08973211345124121,-0.10613390127115678,3.3681674003601074,-27.150291442871094
160,-1,1,4,-0.22032367266449376,-0.4892961516456241,-0.18252470290222672,-0.3506665048432698,1.1800565719604492,-29.040374755859375
161,3,3,3,-0.13245247583651656,0.5478108216249985,-0.2054676395009435,0.5933719740852964,-12.89301586151123,12.472124099731445
162,-1,1,0,-0.22340221537937868,-0.2576209633364691,-0.07027721915557229,-0.04071203422255656,9.625322341918945,-3.0745913982391357
163,0,0,2,0.7830659360411761,-0.25610143912747596,0.7745589377682394,-0.046778958902150544,23.829145431518555,35.35249710083008
164,-1,3,3,-0.12458486142992507,0.2607029668735442,-0.16577262257747608,0.2893592048828952,1.6007031202316284,2.665823221206665
165,1,1,4,-0.3498357187517142,-0.2927717443740005,-0.28983469303411763,-0.5688662081222129,-5.433942794799805,-15.696560859680176
166,1,1,4,-0.3235665888028769,-0.2802855904051802,-0.2438639211803295,-0.4826399801060336,-7.479209899902344,-17.807157516479492
167,0,0,2,0.7949925602304216,-0.20516817517035568,0.8025414900504177,-0.04315075210704136,25.925992965698242,37.58284378051758
168,-1,1,0,-0.2356961678274099,-0.05171606640881771,-0.10119187975445565,-0.01837705474362575,18.811817169189453,-13.821687698364258
169,3,3,3,-0.1514816818445059,0.44086071847250774,-0.19842999721844493,0.5150098650673278,-6.959275245666504,9.471774101257324
170,-1,1,7,-0.12903819768046448,-0.18305381336463172,-0.05052495629826764,0.00031211419064975786,22.95073890686035,-19.741670608520508
171,-1,1,0,-0.13209268257969384,-0.05775487671917612,-0.050730547498801494,0.015576706878409513,10.22045612335205,-1.9114347696304321
172,-1,1,0,-0.2705252864323872,0.047000732355807776,-0.18089874874091671,-0.004978459475434086,8.73893928527832,-7.705426216125488
173,-1,1,4,0.20784308618464659,-0.4224988167487419,-0.012948306434013282,-0.1758858668486735,20.645788192749023,23.61655616760254
174,1,1,4,-0.33036545775773085,-0.20803935940872362,-0.23943362717492256,-0.38238768273888823,-0.9534558057785034,-15.322800636291504
175,0,0,2,0.9010447513148399,-0.2475361061146526,0.8461759140224367,-0.04900771159999213,26.514633178710938,41.38783264160156
176,-1,3,3,0.162140648964221,0.3406301646759848,-0.11157261703452614,0.3723729073309919,0.7114130854606628,23.178794860839844
177,-1,3,3,-0.153758477089295,0.2813055210262458,-0.1250774949906239,0.23614999722650334,2.406680107116699,9.36128044128418
178,0,0,2,0.9400382086634446,-0.22908136677409194,0.8272543758151728,-0.047136919524155246,27.913373947143555,45.01441192626953
179,-1,3,3,-0.03941223302516915,0.32989340551627827,-0.06545486249701729,0.1294463293960295,6.949505805969238,4.050207138061523
180,-1,1,0,-0.320529333078788,-0.11732803477944852,-0.21212088024900783,-0.24739050789030054,4.6105804443359375,-12.514392852783203
181,-1,1,4,0.18422953517108795,-0.455654438126726,-0.021739580442664087,-0.15079438634258455,21.025772094726562,23.977720260620117
182,-1,1,4,0.017487012133374745,-0.24620822460128547,-0.0682278485697069,-0.08007307832491305,2.0403988361358643,-11.567811965942383
183,-1,1,0,-0.3230395382620151,-0.3332558454708229,-0.15891144401782684,-0.2403964384355834,9.507196426391602,-12.57049560546875
184,-1,2,6,-0.22367921306029234,0.16872854737206622,-0.13207657591676963,0.043583554718769436,-32.10205078125,-3.720939874649048
185,0,0,2,0.7265966053752249,-0.20678757607177362,0.7069023606602168,-0.03600524917409718,21.351083755493164,32.99905014038086
186,-1,1,7,-0.04533243477175928,-0.23739654586409084,-0.05827934804456262,-0.0372024686090787,10.776081085205078,1.5824428796768188
187,-1,1,0,-0.24909549238525144,-0.051424448084256266,-0.11256904333915357,-0.005505549077455268,15.459065437316895,-7.65789270401001
188,-1,1,0,-0.0571662747678705,-0.30110235576488315,-0.058949031812938854,-0.0374580541177477,9.73068904876709,-4.221092224121094
189,-1,1,1,-0.2963728738789162,-0.1172292684149758,-0.13551149610847377,-0.15194168756206258,-19.678691864013672,-24.399255752563477
190,-1,1,0,-0.12482236367401213,0.021259594230834754,-0.05517959976554988,0.02737937287097409,9.822002410888672,-1.911197543144226
191,-1,1,4,-0.2547567077713425,-0.4655373021744423,-0.1964022397326987,-0.38119379766094313,0.3080943524837494,-18.854904174804688
192,-1,3,3,-0.1900478235580275,0.3720022469759311,-0.16865488248077298,0.3792189326060198,-2.358473062515259,8.392278671264648
193,-1,3,0,-0.18862126469952425,0.08512948765841885,-0.08687061582261935,0.04830654123737959,17.259817123413086,-6.084336757659912
194,-1,1,4,-0.28221076160307196,0.0033125639648302597,-0.18017620852559363,-0.05645539059212743,0.90703284740448,-5.831309795379639
195,-1,3,4,-0.2365775277742089,0.17253568631487345,-0.2065460470450308,0.025359831592018624,-6.731248378753662,-3.808600664138794
196,1,1,4,-0.31994722508183554,-0.12799791339987762,-0.2745792623278642,-0.46539649492944374,-14.763885498046875,-16.632455825805664
197,-1,3,3,-0.1847864448185404,0.28827717100782035,-0.15349084392251522,0.2599604913401518,0.7375830411911011,2.4594662189483643
198,3,3,3,-0.0812942371672008,0.43624962514007676,-0.1852046327588999,0.4973525828289201,-6.40468692779541,10.50787353515625
199,0,0,2,0.9208841791973845,-0.17228868702551292,0.8545181635078121,-0.04708101582539045,23.04973793029785,43.78812789916992
200,-1,1,1,-0.29212975750282216,0.08296696223344024,-0.19730668784007652,-0.054071746541147214,-23.366430282592773,-7.147360801696777
201,-1,2,6,-0.23139478866307028,0.3630850638294365,-0.2006977779632534,0.2452161945943752,-22.497634887695312,3.842672109603882
202,1,1,4,-0.31504992344532823,-0.3775147457238838,-0.22513898566559162,-0.4717772301589771,-9.749913215637207,-21.591989517211914
203,1,1,4,-0.33066126374560234,-0.342426275292111,-0.2623425403184736,-0.5458417309100038,-8.198400497436523,-19.721595764160156
204,-1,1,7,0.03124079235368763,-0.00061362234398498,-0.04434401566394915,0.026678507218327093,10.362980842590332,10.9703369140625
205,-1,1,4,-0.3153222643855162,-0.31928248629607503,-0.18692450173308764,-0.3092890042771149,5.3483147621154785,-16.847515106201172
206,-1,1,0,-0.3315826809755743,-0.24929266371821698,-0.17089897886604805,-0.23488255182712572,9.719321250915527,-13.604497909545898
207,-1,1,0,-0.15755353148234047,-0.20824307334056363,-0.04993108873286907,-0.0024712905957563706,19.437488555908203,-15.350468635559082
208,-1,1,4,-0.2914324760580572,-0.38461927457355466,-0.15639557406097682,-0.2958600430693909,-8.066919326782227,-29.698766708374023
209,-1,1,4,-0.26979085470466746,-0.28953217392256664,-0.13092899425300544,-0.2193078706555129,-10.328734397888184,-29.586631774902344
210,-1,1,4,-0.3266987342755849,-0.42275645824245617,-0.1984781986215811,-0.4027581354970967,-6.136845588684082,-29.657363891601562
211,1,1,4,-0.28656330345142583,-0.21425850109613234,-0.24575067152033966,-0.4458570742390411,-4.282539367675781,-16.634796142578125
212,-1,1,5,-0.33136037575291394,-0.3438709779606867,-0.17114100965597415,-0.2920648396297905,-1.1196898221969604,-28.494827270507812
